author,work,metronome,meter
Virūpa Āṅgirasa,b08_h075_10,wS.S.Sw.SwS.|wSw.Sw.Sww.|wS.wSw.Sww|,gāyatrī arranged in tr̥cas
Virūpa Āṅgirasa,b08_h075_11,wS.w.S.wSwS.|SS.SSwS.ww.|www.ww.S.ww|,gāyatrī arranged in tr̥cas
Virūpa Āṅgirasa,b08_h075_12,S.S.SS.wSwS.|wS.S.SwS.wS.|SSS.S.wS.ww|,gāyatrī arranged in tr̥cas
Virūpa Āṅgirasa,b08_h075_13,Sw.SS.wS.ww.|SS.wSw.SwS.|SS.S.wwS.wS|,gāyatrī arranged in tr̥cas
Virūpa Āṅgirasa,b08_h075_14,SSwS.wSwS.|wS.wSwSw.S.|S.S.SS.wSww|,gāyatrī arranged in tr̥cas
Virūpa Āṅgirasa,b08_h075_15,wSS.ww.SwS.|wwS.ww.S.ww.|SSw.Sw.S.ww|,gāyatrī arranged in tr̥cas
Virūpa Āṅgirasa,b08_h075_16,SS.w.S.wS.ww.|SS.wS.wSww.|wS.S.Sw.SwS|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h076_01,wS.w.SwS.ww.|Sw.SSw.SwS.|wSSS.w.SwS|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h076_02,ww.SS.wSwS.|w.SSSwS.wS.|SSw.wwSwS|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h076_03,SwSS.wSwS.|SS.w.Sw.SwS.|wS.wSwS.wS|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h076_04,wS.w.Sw.S.wS.|wS.wSwS.ww.|SSw.SwSwS|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h076_05,wSSw.wSww.|SSSS.wSww.|SS.SS.wSwS|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h076_06,SS.SSw.SwS.|wSSS.wSwS.|Sw.SSw.SwS|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h076_07,wSS.Sw.SwS.|wS.SS.wSwS.|SS.SS.wSww|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h076_08,SS.Sw.wSwS.|wS.SSS.SwS.|wS.SSw.SwS|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h076_09,wS.Sw.wSwS.|wS.SS.wSww.|SS.wSw.SwS|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h076_10,SSS.SwS.ww.|SS.SS.wSwS.|Sw.Sw.wS.wS|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h076_11,wS.S.SwS.wS.|SwSw.wwSS.|Sw.S.SwSwS|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h076_12,Sw.SSwS.wS.|wSSw.wSww.|SS.ww.SS.wS|,gāyatrī arranged in tr̥cas
Kurusuti Kāṇva,b08_h077_01,SSS.w.wSwS.|w.Sw.ww.SwS.|w.SS.S.w.SwS|,gāyatrī
Kurusuti Kāṇva,b08_h077_02,S.S.www.SwS.|SwSw.wSwS.|S.Sw.Sw.SwS|,gāyatrī
Kurusuti Kāṇva,b08_h077_03,w.S.S.SwSwS.|S.wS.ww.SwS.|wSS.SwSwS|,gāyatrī
Kurusuti Kāṇva,b08_h077_04,SwS.wwSwS.|SS.wSS.Sww.|SS.SSw.SwS|,gāyatrī
Kurusuti Kāṇva,b08_h077_05,ww.SSw.www.|wSSw.wSw.S.|SS.SSw.S.wS|,gāyatrī
Kurusuti Kāṇva,b08_h077_06,w.SSS.wSw.S.|SwS.Sw.Sww.|SS.SS.wSwS|,gāyatrī
Kurusuti Kāṇva,b08_h077_07,wSSw.wS.ww.|wSwSw.Sw.S.|w.Sw.wwS.wS|,gāyatrī
Kurusuti Kāṇva,b08_h077_08,SS.SSw.S.ww.|SS.SSS.SwS.|SS.Sw.wSww|,gāyatrī
Kurusuti Kāṇva,b08_h077_09,SS.SSw.S.wS.|SSSw.wSwS.|wS.Sw.wSwS|,gāyatrī
Kurusuti Kāṇva,b08_h077_10,SS.S.Sw.Sww.|wSwS.wSwS.|wS.wwS.SwSw.SwS.|wSw.Sw.SwS|,br̥hatī
Kurusuti Kāṇva,b08_h077_11,wSS.S.wwS.SwS.wS.|SS.SS.wSww.|wS.S.SS.wwS.wSww.|wSS.w.wSwS|,satobr̥hatī
Kurusuti Kāṇva,b08_h078_01,wSSS.S.Sww.|Sw.wSw.S.ww.|wS.w.Sw.SwS|,gāyatrī
Kurusuti Kāṇva,b08_h078_02,S.S.ww.wSwS.|S.Sw.wwSwS.|wS.wS.wSwS|,gāyatrī
Kurusuti Kāṇva,b08_h078_03,ww.S.SwSwS.|wSw.Sw.S.ww.|wS.w.SwS.wS|,gāyatrī
Kurusuti Kāṇva,b08_h078_04,wS.wSw.Sw.S.|w.wS.w.wS.ww.|SS.S.Sw.SwS|,gāyatrī
Kurusuti Kāṇva,b08_h078_05,wS.SS.wSwS.|w.SS.wwSwS.|SS.wSw.Sww|,gāyatrī
Kurusuti Kāṇva,b08_h078_06,w.SS.SwSww.|wSS.w.wSwS.|wS.wS.wSwS|,gāyatrī
Kurusuti Kāṇva,b08_h078_07,Sw.S.Sw.wwS.|wSw.Sw.wwS.|SSS.SwSwS|,gāyatrī
Kurusuti Kāṇva,b08_h078_08,wS.wSw.SwS.|SS.w.Sw.SwS.|wSw.wwSwS|,gāyatrī
Kurusuti Kāṇva,b08_h078_09,wS.S.wwS.ww.|SS.SS.wSwS.|wS.Sww.SwS|,gāyatrī
Kurusuti Kāṇva,b08_h078_10,wS.SSw.SwS.|SS.SS.wS.wS.|wSw.S.wwS.SwSw.S.|Sw.wSw.SwS|,br̥hatī
Kr̥tnu Bhārgava,b08_h079_01,wS.Sw.wwSS.|Sww.Sw.S.Sw.|wS.SS.SwSw|,gāyatrī
Kr̥tnu Bhārgava,b08_h079_02,ww.SSw.S.SS.|wSw.SS.S.wS.|S.SS.S.S.SS.S|,gāyatrī
Kr̥tnu Bhārgava,b08_h079_03,wS.Sw.wSSS.|SSS.SwwSw.|ww.SSw.wSS|,gāyatrī
Kr̥tnu Bhārgava,b08_h079_04,wS.SS.ww.SS.|ww.S.wSS.SS.|SS.wSw.S.SS|,gāyatrī
Kr̥tnu Bhārgava,b08_h079_05,SwS.Sw.S.SS.|SS.S.wwS.SS.|wSS.SwS.SS|,gāyatrī
Kr̥tnu Bhārgava,b08_h079_06,wS.S.SwS.Sw.|w.S.wSw.SwS.|S.SS.SS.wSS|,gāyatrī
Kr̥tnu Bhārgava,b08_h079_07,wSS.S.wwwSw.|wSSww.wSS.|wS.S.Sw.S.wS|,gāyatrī
Kr̥tnu Bhārgava,b08_h079_08,S.S.Sw.S.SwS.|S.w.SwwS.SS.|S.S.SS.wS.wS|,gāyatrī
Kr̥tnu Bhārgava,b08_h079_09,ww.S.wS.wSS.|SSS.SwS.SS.|SS.wS.wS.Sw.|SS.wS.wS.Sw|,anuṣṭubh
Ekadyū Naudhasa,b08_h080_01,ww.SS.wSwS.|SwSS.wSwS.|wS.w.Sw.wwww|,"gāyatrī, probably arranged in tr̥cas"
Ekadyū Naudhasa,b08_h080_02,S.S.SS.wSww.|wSS.SwSwS.|S.S.w.Sw.wwww|,"gāyatrī, probably arranged in tr̥cas"
Ekadyū Naudhasa,b08_h080_03,w.Sw.SwSwS.|SSSSwS.ww.|wS.w.Sw.S.wS|,"gāyatrī, probably arranged in tr̥cas"
Ekadyū Naudhasa,b08_h080_04,SS.w.S.ww.ww.|SS.S.Sw.SwS.|wSS.SS.S.ww|,"gāyatrī, probably arranged in tr̥cas"
Ekadyū Naudhasa,b08_h080_05,Sw.S.w.w.SwS.|wwS.S.wS.ww.|wwS.SwS.wS|,"gāyatrī, probably arranged in tr̥cas"
Ekadyū Naudhasa,b08_h080_06,wS.S.SwS.wS.|wwS.S.w.S.ww.|SS.w.SwS.ww|,"gāyatrī, probably arranged in tr̥cas"
Ekadyū Naudhasa,b08_h080_07,Sw.SSw.S.ww.|SS.w.Sw.Sww.|wS.S.SwSwS|,"gāyatrī, probably arranged in tr̥cas"
Ekadyū Naudhasa,b08_h080_08,S.S.wSw.S.S.|SS.SS.wS.ww.|wSSS.wSwS|,"gāyatrī, probably arranged in tr̥cas"
Ekadyū Naudhasa,b08_h080_09,wSS.Sw.SwS.|wS.wS.w.Sww.|S.S.wS.w.SwS|,"gāyatrī, probably arranged in tr̥cas"
Ekadyū Naudhasa,b08_h080_10,wSwS.S.wwS.wSS.|SSS.SS.ww.S.w.SS.|SS.w.SS.wwS.wSS.|SS.SS.wSwS.wSS|,triṣṭubh
Kusīdin Kāṇva,b08_h081_01,S.S.w.SS.wSS.|SS.SS.S.wSw.|wSSS.SwSw|,gāyatrī
Kusīdin Kāṇva,b08_h081_02,SS.S.S.wwSS.|wwSS.wSwS.|wwSw.wSS|,gāyatrī
Kusīdin Kāṇva,b08_h081_03,wS.S.Sw.SS.|w.SSS.SSS.|SS.w.S.SwSS|,gāyatrī
Kusīdin Kāṇva,b08_h081_04,SS.w.SS.wSw.|wSS.SS.wSS.|w.SwS.SwS.S|,gāyatrī
Kusīdin Kāṇva,b08_h081_05,S.Sw.ww.SwS.|wS.Sw.SwSw.|ww.SwS.wwS|,gāyatrī
Kusīdin Kāṇva,b08_h081_06,S.S.ww.SwSw.|ww.SSS.w.ww.|Sw.S.S.wS.S.S|,gāyatrī
Kusīdin Kāṇva,b08_h081_07,wS.wSw.S.ww.|wwS.SS.wSS.|wSSwSw.SS|,gāyatrī
Kusīdin Kāṇva,b08_h081_08,Sw.w.w.w.S.Sw.|SS.SSS.wSw.|SSS.w.S.www|,gāyatrī
Kusīdin Kāṇva,b08_h081_09,SSwS.S.SS.|SSS.SSSS.|wS.w.SS.wSS|,gāyatrī
Kusīdin Kāṇva,b08_h082_01,S.S.ww.wSwS.|SSwS.w.SwS.|SS.wS.wSww|,gāyatrī
Kusīdin Kāṇva,b08_h082_02,SS.SSw.S.ww.|wSS.SwSwS.|wS.wS.wSwS|,gāyatrī
Kusīdin Kāṇva,b08_h082_03,wS.SSw.S.w.S.|wS.wSw.SwS.|wS.w.Sw.S.wS|,gāyatrī
Kusīdin Kāṇva,b08_h082_04,S.w.wSw.S.ww.|w.SSw.w.SwS.|wwS.SwS.wS|,gāyatrī
Kusīdin Kāṇva,b08_h082_05,SSw.SwS.wS.|SS.SS.wSw.S.|w.Sw.Sw.SwS|,gāyatrī
Kusīdin Kāṇva,b08_h082_06,SS.ww.w.S.ww.|SS.wSw.SwS.|w.SS.Sw.Sww|,gāyatrī
Kusīdin Kāṇva,b08_h082_07,w.Sw.wwSw.S.|SS.wSw.S.wS.|wS.SS.w.SwS|,gāyatrī
Kusīdin Kāṇva,b08_h082_08,S.Sw.SwS.ww.|SS.wSw.wwS.|wS.SS.w.SwS|,gāyatrī
Kusīdin Kāṇva,b08_h082_09,S.S.SS.wSwS.|wS.wSw.SwS.|wS.SS.w.SwS|,gāyatrī
Kusīdin Kāṇva,b08_h083_01,SSS.w.wS.wS.|w.S.wSwS.wS.|SS.SSw.SwS|,gāyatrī
Kusīdin Kāṇva,b08_h083_02,S.S.Sw.wS.wS.|wwS.SS.SwS.|wSS.S.wSwS|,gāyatrī
Kusīdin Kāṇva,b08_h083_03,ww.S.SwS.ww.|Sw.wS.w.Sww.|Sw.wSw.wwS|,gāyatrī
Kusīdin Kāṇva,b08_h083_04,SS.S.Sw.SwS.|SS.www.SwS.|SS.w.SwSwS|,gāyatrī
Kusīdin Kāṇva,b08_h083_05,SSw.S.wSww.|SSSS.wSwS.|S.SSS.wSw.S|,gāyatrī
Kusīdin Kāṇva,b08_h083_06,ww.S.S.wSwS.|wSS.SS.Sw.S.|SS.wSw.SwS|,gāyatrī
Kusīdin Kāṇva,b08_h083_07,ww.w.Sw.SwS.|SS.wSwSww.|wS.wwS.SwS|,gāyatrī
Kusīdin Kāṇva,b08_h083_08,S.SSS.wSwS.|wS.wS.wSwS.|SS.SS.wSwS|,gāyatrī
Kusīdin Kāṇva,b08_h083_09,SS.S.S.wSww.|SSSS.wSww.|wS.S.w.wS.wS|,gāyatrī
Uśanā Kāvya,b08_h084_01,wSS.S.wwS.|wS.Sw.wS.ww.|SS.wS.w.SwS|,gāyatrī
Uśanā Kāvya,b08_h084_02,ww.wS.wSwS.|S.SSS.wS.wS.|w.SwSw.SwS|,gāyatrī
Uśanā Kāvya,b08_h084_03,wS.wSw.SwS.|wS.Sw.wwS.wS.|SS.Sw.wS.wS|,gāyatrī
Uśanā Kāvya,b08_h084_04,wS.S.SS.Sww.|SS.wS.wSwS.|wSw.Sw.SwS|,gāyatrī
Uśanā Kāvya,b08_h084_05,SSw.Sw.wwS.|SSw.wwS.wS.|w.w.Sw.wS.wS|,gāyatrī
Uśanā Kāvya,b08_h084_06,wS.wS.w.S.wS.|SS.SSS.SwS.|SSwwwS.wS|,gāyatrī
Uśanā Kāvya,b08_h084_07,Sw.SS.wSwS.|wS.Sww.SwS.|SSS.Sw.S.wS|,gāyatrī
Uśanā Kāvya,b08_h084_08,S.SwSw.SwS.|wSSSw.SwS.|SS.wSw.SwS|,gāyatrī
Uśanā Kāvya,b08_h084_09,SS.SSS.SwS.|wS.S.Sw.Sw.w.|SS.wSw.SwS|,gāyatrī
Kr̥ṣṇa Āṅgirasa,b08_h085_01,S.S.wS.SwwS.|SwS.SwS.wS.|SS.SSw.SwS|,gāyatrī
Kr̥ṣṇa Āṅgirasa,b08_h085_02,wS.S.Sw.SwS.|wS.S.wwS.wS.|SS.SSw.SwS|,gāyatrī
Kr̥ṣṇa Āṅgirasa,b08_h085_03,wS.S.SS.SwS.|wwS.SwSwS.|SS.SSw.SwS|,gāyatrī
Kr̥ṣṇa Āṅgirasa,b08_h085_04,wwS.wwS.wS.|SSS.wwS.wS.|SS.SSw.SwS|,gāyatrī
Kr̥ṣṇa Āṅgirasa,b08_h085_05,SS.Sw.wSwS.|SSS.wwS.wS.|SS.SSw.SwS|,gāyatrī
Kr̥ṣṇa Āṅgirasa,b08_h085_06,SwS.SwS.ww.|SS.wwS.SwS.|SS.SSw.SwS|,gāyatrī
Kr̥ṣṇa Āṅgirasa,b08_h085_07,SSS.SwS.wS.|SwSS.wSwS.|SS.SSw.SwS|,gāyatrī
Kr̥ṣṇa Āṅgirasa,b08_h085_08,wSwSS.wwS.|wSS.Sw.SwS.|SS.SSw.SwS|,gāyatrī
Kr̥ṣṇa Āṅgirasa,b08_h085_09,S.S.wS.SwwS.|SwS.SwS.wS.|SS.SSw.SwS|,gāyatrī
Kr̥ṣṇa Āṅgirasa or Viśvaka Kārṣṇi,b08_h086_01,wS.w.SS.wwS.wSwS.|wS.SSw.wwS.wSwS.|S.S.SwS.wwS.wSwS.|S.S.w.SS.wwS.wSwS|,jagatī
Kr̥ṣṇa Āṅgirasa or Viśvaka Kārṣṇi,b08_h086_02,wS.SS.S.wwS.wS.wS.|wS.wS.wwS.SwSwS.|S.S.SwS.wwS.wSwS.|S.S.w.SS.wwS.wSwS|,jagatī
Kr̥ṣṇa Āṅgirasa or Viśvaka Kārṣṇi,b08_h086_03,wS.S.S.wwwSw.SwS.|SSwS.wwS.SwSwS.|S.S.SwS.wwS.wSwS.|S.S.w.SS.wwS.wSwS|,jagatī
Kr̥ṣṇa Āṅgirasa or Viśvaka Kārṣṇi,b08_h086_04,wS.S.SS.wwS.wSwS.|SS.S.Sw.wwS.wSwS.|SS.SSS.wwS.wS.wS.|S.S.w.SS.wwS.wSwS|,jagatī
Kr̥ṣṇa Āṅgirasa or Viśvaka Kārṣṇi,b08_h086_05,wSw.SS.wwS.wSww.|wSw.Sw.SwS.w.SwS.|wS.SSw.ww.S.wSwS.|S.S.w.SS.wwS.wSwS|,jagatī
Dyumnīka Vāsiṣṭha or Priyamedha Āṅgirasa or Kr̥ṣṇa Āṅgirasa,b08_h087_01,SS.S.SS.SwS.|wS.w.Sw.S.wS.|SS.wSw.w.wS.wS.wS.|SS.SS.wSwS|,br̥hatī alternating with satobr̥hatī arranged in pragāthas
Dyumnīka Vāsiṣṭha or Priyamedha Āṅgirasa or Kr̥ṣṇa Āṅgirasa,b08_h087_02,wwS.SS.wwSw.SwS.|S.SS.SwS.wS.|S.SwSS.wwS.wSw.S.|w.SS.SwS.wS|,br̥hatī alternating with satobr̥hatī arranged in pragāthas
Dyumnīka Vāsiṣṭha or Priyamedha Āṅgirasa or Kr̥ṣṇa Āṅgirasa,b08_h087_03,S.S.SSw.SwS.|wwSS.wSww.|S.SS.Sw.ww.SwSwS.|SS.SS.wSww|,br̥hatī alternating with satobr̥hatī arranged in pragāthas
Dyumnīka Vāsiṣṭha or Priyamedha Āṅgirasa or Kr̥ṣṇa Āṅgirasa,b08_h087_04,wwS.SS.wwSw.SwS.|S.SS.SwS.wS.|S.SwSS.ww.SwS.wS.|SS.SS.wSwS|,br̥hatī alternating with satobr̥hatī arranged in pragāthas
Dyumnīka Vāsiṣṭha or Priyamedha Āṅgirasa or Kr̥ṣṇa Āṅgirasa,b08_h087_05,S.SS.Sw.SwS.|SSS.wwSwS.|SS.wSwSwS.wS.wS.|SS.Sw.wSwS|,br̥hatī alternating with satobr̥hatī arranged in pragāthas
Dyumnīka Vāsiṣṭha or Priyamedha Āṅgirasa or Kr̥ṣṇa Āṅgirasa,b08_h087_06,wS.w.S.wSwS.wSwS.|SSS.SwSwS.|S.SS.SS.wwSwS.wS.|SwS.SS.S.wS|,br̥hatī alternating with satobr̥hatī arranged in pragāthas
Nodhas Gautama,b08_h088_01,S.S.Sw.wSwS.|wS.SSw.Sww.|ww.SS.S.wwSw.Sww.|SS.SS.wSwS|,br̥hatī alternating with satobr̥hatī
Nodhas Gautama,b08_h088_02,SS.wSS.wwSw.SwS.|wS.w.wwSwS.|wSS.SS.wwS.wSwS.|SS.SSw.SwS|,br̥hatī alternating with satobr̥hatī
Nodhas Gautama,b08_h088_03,S.S.wSS.SwS.|wSw.Sw.SwS.|S.SwS.wwS.SwS.ww.|wS.w.S.wSw.S|,br̥hatī alternating with satobr̥hatī
Nodhas Gautama,b08_h088_04,SSS.SS.wwSw.SwS.|SS.SSw.SwS.|S.Sw.Sw.SwS.wSww.|S.SwS.wSwS|,br̥hatī alternating with satobr̥hatī
Nodhas Gautama,b08_h088_05,w.w.wSw.SwS.|wS.SSwS.ww.|S.S.SSw.ww.Sw.Sww.|wS.wS.wSww|,br̥hatī alternating with satobr̥hatī
Nodhas Gautama,b08_h088_06,wS.wSS.wwS.wSw.S.|S.SwS.wSww.|SSS.Sw.wwSw.SwS.|SSS.SwSwS|,br̥hatī alternating with satobr̥hatī
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h089_01,ww.SSw.Sww.|wwS.SwSwS.|SS.Sw.wwwS.wSwS.|SS.SSw.Sww|,br̥hatī-satobr̥hatī
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h089_02,wSww.wwSS.wSwS.|wSS.SS.SwS.|SS.w.Sw.wwSw.SwS.|wSSS.wSww|,br̥hatī-satobr̥hatī
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h089_03,w.w.SSw.wwS.|wwS.Sw.Sww.|SS.www.SwS.wSwS.|SSw.wwSwS|,br̥hatī-satobr̥hatī
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h089_04,wS.w.ww.wwS.wSwS.|wS.S.S.wS.ww.|SSw.SS.wwS.w.SwS.|wS.SS.wS.wS|,br̥hatī-satobr̥hatī
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h089_05,S.SwS.wSww.|wwS.SwSSw.|S.wwS.SwwS.|w.SSS.wS.wS|,anuṣtubh
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h089_06,S.S.SS.wSww.|w.Sw.ww.SwS.|S.Sw.wwS.ww.|S.SS.S.w.SwS|,anuṣtubh
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h089_07,SSw.Sw.Sww.|S.SS.SwS.ww.|SS.w.SS.wwS.wSwS.|SS.SwwS.wS|,br̥hatī
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h090_01,S.S.SSw.www.|SS.wSw.Sww.|wS.SSw.wwSw.SwS.|wwSS.wSwS|,br̥hatī alternating with satobr̥hatī
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h090_02,wS.SS.wwS.SwS.ww.|ww.Sw.SSwS.|wSSSw.wwS.wSwS.|SSw.wwS.wS|,br̥hatī alternating with satobr̥hatī
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h090_03,SS.w.Sw.SwS.|wSS.wwSwS.|wS.wSw.wwSw.SwS.|Sw.S.S.wSww|,br̥hatī alternating with satobr̥hatī
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h090_04,wS.w.SS.wwS.wSwS.|SS.Sw.wSwS.|S.S.wSw.SwSw.SwS.|SSS.ww.S.ww|,br̥hatī alternating with satobr̥hatī
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h090_05,ww.Sw.wS.ww.|wSS.wwS.wS.|S.SSw.S.SwSw.Sw.w.|wSS.SwSwS|,br̥hatī alternating with satobr̥hatī
Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,b08_h090_06,w.S.S.Sw.wwS.wSwS.|SS.Sw.wSwS.|wSw.SS.wwS.w.SS.|w.S.SS.S.SwS|,br̥hatī alternating with satobr̥hatī
ApālāĀtreyī,b08_h091_01,wwS.S.wSwS.|Sw.wS.wSww.|SS.wSw.SwS.|SSw.wwS.wS.|SSw.wwS.wS|,paṅkti
ApālāĀtreyī,b08_h091_02,wS.w.Sw.SwS.|wSwS.wSww.|wS.SwwS.ww.|SSSS.wSww.|wSwSw.SwS|,paṅkti
ApālāĀtreyī,b08_h091_03,S.wS.S.wSSS.|ww.wS.S.Sww.|wS.w.wwS.ww.|SSSS.wS.ww|,anuṣṭubh
ApālāĀtreyī,b08_h091_04,wS.wS.wS.wS.|wS.S.SwS.wS.|wS.wSwS.wS.|SSw.SwSwS|,anuṣṭubh
ApālāĀtreyī,b08_h091_05,wSS.Sw.SwS.|Sw.Sw.w.Sww.|wS.wSw.SwS.|S.wS.w.wSwS|,anuṣṭubh
ApālāĀtreyī,b08_h091_06,wS.w.S.w.SwS.|S.wS.wwS.ww.|wS.wSw.S.wS.|SS.S.SwS.ww|,anuṣṭubh
ApālāĀtreyī,b08_h091_07,S.wSw.S.wwS.|S.wSw.wSwS.|wSS.SS.S.SS.|wwS.SwSwS|,anuṣṭubh
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_01,wSw.S.S.Sww.|Sw.wS.w.Sww.|SSSS.wSwS.|SSS.SwSwS|,anuṣṭubh
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_02,wwSS.wSwS.|SSwS.wSww.|Sw.wS.wSww|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_03,Sw.S.S.wSwS.|SS.SSwS.wS.|wS.wSw.S.wS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_04,wS.w.SS.SwS.|wSSS.wSww.|SS.SS.wSwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_05,w.w.wS.w.Sww.|SS.SSw.SwS.|w.S.w.Sw.SwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_06,Sw.SS.wSwS.|SS.SSw.SwS.|SSw.wwS.wS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_07,ww.w.S.SSSS.|SSw.Sw.Sww.|S.Swww.SwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_08,SS.Sw.wSSS.|SwS.wwSwS.|ww.wSwSwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_09,SS.w.Sw.Sw.S.|ww.SS.wSww.|wS.S.SwS.wS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_10,wS.w.Sw.w.ww.|S.Sw.wwSwS.|wS.wSwSwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_11,wSw.SwS.wS.|SSS.Sw.SwS.|wSw.Sw.SwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_12,ww.S.S.wSwS.|SS.w.wwSw.S.|SSw.wwSww|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_13,SS.w.SwSwS.|wwSS.wSwS.|wSw.SS.SwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_14,wS.w.Sw.wwS.|wSS.SwSwS.|S.S.SSw.SwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_15,w.S.wS.wSwS.|S.SwS.wSwS.|wSSw.wSwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_16,S.S.SS.wSww.|SS.SwwS.wS.|Sw.SS.wS.wS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_17,S.S.SSwSwS.|w.Sw.SwSwS.|w.SSSwS.wS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_18,SS.w.S.S.SwS.|SSS.Sw.SwS.|SSw.Sw.Sww|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_19,SSw.SwS.wS.|wS.SSw.S.ww.|Sw.SSw.SwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_20,SS.SS.wS.wS.|wSw.Sw.Sww.|SS.wS.wSwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_21,wSwSw.SwS.|SSS.Sw.Sww.|w.S.SSw.S.wS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_22,S.S.wSw.SwS.|wSw.ww.SwS.|S.S.SSw.SwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_23,SSw.wwS.wS.|SS.SSw.SwS.|w.Sw.SwSw.S|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_24,wS.w.Sw.SwS.|SS.www.Sww.|wS.SSw.SwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_25,ww.SSw.SwS.|wwSS.wS.wS.|ww.SSw.SwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_26,wS.S.w.wSw.S.|SSw.Sw.Sww.|wS.S.Sw.SwS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_27,wSSS.w.SwS.|wS.SSw.S.ww.|wS.wSw.S.wS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_28,SS.w.ww.Sww.|SS.Sw.wS.ww.|SS.S.SwS.wS|,gāyatrī
Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,b08_h092_29,SS.SS.wSww.|SSS.Sw.Sww.|wS.w.Sw.S.wS|,gāyatrī
